id_master,c1,c2,stim,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
6134,quit,claim,quitclaim,1,1,2,9,4,5,1,yes,42.964287,55.857143,62.642857,0,2,1,1,1,Positive,Positive,Negative,.39635709,.42216754,.24401222,.35563472,.40068755,.48407391,1.1145061,.98919243,.81879455,False,False,False,1,1,1,tc,9.81,75933,1945869,1,0,0,0,1,0,0,1,1,0,1,1,.16,,,.60210001,,,,,,.90457201,.93241,.780487,,,,3.8199999,5.1500001,2.71,2.56,2.96,,,,1.893894133472422,3.6624,3.1126001,913,9.1300001,11321,113.21
6135,quit,claims,quitclaims,1,2,1,10,4,6,1,yes,50.863636,60.954544,65.36364,1,2,1,1,0,Positive,Positive,Negative,.39635709,.42216754,.15621547,.35563472,.40068755,.56427163,1.1145061,.98919243,.7024225,False,False,False,0,1,0,tc,9.81,75933,1945869,0,0,0,0,1,0,0,1,1,0,0,1,.07,,,,,,,,,,,,,,,3.8199999,5.1500001,,2.56,,,,,,3.6624,2.8519001,913,9.1300001,8957,89.57
3769,hand,clap,handclap,1,58,2,8,4,4,1,yes,75.199997,75.724998,77.849998,0,64,2,42,2,Positive,Indeterminate,Negative,.39635709,.34513924,.22157748,.35563472,.34201968,.47126731,1.1145061,1.1588721,.84104514,False,False,False,0,1,1,dc,7.73,2213,44758,1,1,1,0,1,1,1,1,1,0,1,1,.32,,,.84509999,2,.02,753,950.7,759,.665079,.89195299,.80052102,,,,5.8800001,6,4.28,4.72,4.16,,4.1290002,4.967,2.136932182158717,4.1542001,2.3838,35352,353.51999,194,1.9400001
7987,thunder,clap,thunderclap,1,7,1,11,7,4,1,yes,66.771431,78.323532,53.323528,0,13,2,7,2,Positive,Positive,Negative,.39635709,.53785664,.22157748,.35563472,.16842443,.47126731,1.1145061,2.353323,.84104514,False,False,False,1,1,1,rc,11.2,55437,877205,1,0,1,0,1,1,1,1,1,0,1,1,.3,.23,.13,1.4771,,,,834.58,718.17999,.704386,.481224,.69651997,19.2,66.2,4.6999998,5.5999999,6,3.96,4.34,4.16,,4.1880002,3.0669999,2.768955396864123,2.8325,2.3838,799,7.9899998,194,1.9400001
7988,thunder,claps,thunderclaps,1,6,1,12,7,5,1,yes,71.0625,86.6875,54.1875,1,13,1,7,0,Positive,Positive,Positive,.39635709,.53785664,.39635709,.35563472,.16842443,.35563472,1.1145061,2.353323,1.1145061,False,False,False,0,1,0,rc,11.2,55437,877205,1,0,1,0,1,1,1,1,1,0,0,1,.2,,,.90310001,,,,1050.83,809.84003,,,,,9.300000000000001,4.6999998,5.5999999,6,,4.34,,,,,2.194924129136403,2.8325,1.3802,799,7.9899998,34,.34
3770,hand,clasp,handclasp,1,15,1,9,4,5,1,yes,60.4375,76.1875,72.8125,0,64,1,42,1,Positive,Indeterminate,Negative,.39635709,.34513924,.24973568,.35563472,.34201968,.59512472,1.1145061,1.1588721,.66600674,False,False,False,1,1,1,dc,7.73,2213,44758,1,0,1,1,1,1,1,1,1,1,1,1,.35,.04,.09,.60210001,,,,1017.32,822.67999,.669007,.67810398,.81661701,5.5,4.2,,5.8800001,5,4.22,4.72,4.41,5.0799999,4.7670002,3.5480001,1.893894133472422,4.1542001,1.7243,35352,353.51999,169,1.6900001
3771,hand,clasps,handclasps,1,55,1,10,4,6,1,yes,78.814812,76.111115,81.444443,1,64,1,42,0,Positive,Indeterminate,Positive,.39635709,.34513924,.39635709,.35563472,.34201968,.35563472,1.1145061,1.1588721,1.1145061,False,False,False,0,1,0,dc,7.73,2213,44758,0,0,0,0,1,1,1,1,0,0,0,1,.09,,,,,,,,,,,,,,,5.8800001,,,4.72,,,,,,4.1542001,,35352,353.51999,43,.43000001
16257,under,class,underclass,1,76,3,10,5,5,1,yes,,,,0,100,1,62,1,Positive,Positive,Positive,.39635709,.39635709,.38742131,.35563472,.35563472,.23124921,1.1145061,1.1145061,1.7139825,False,False,False,1,1,1,rc,11.2,55437,877205,1,0,0,0,1,0,0,1,1,1,1,1,.15,.08,.04,.60210001,,,,,,.87510097,.97199899,.73504198,,,,,5.75,2.71,3.45,3.85,,,,1.893894133472422,4.1258001,3.7771001,61033,610.33002,18149,181.49001
16258,under,classes,underclasses,1,40,1,12,5,7,1,yes,,,,1,100,1,62,0,Positive,Positive,Positive,.39635709,.39635709,.50114048,.35563472,.35563472,.25722817,1.1145061,1.1145061,1.5408775,False,False,False,0,1,0,rc,11.2,55437,877205,0,0,0,0,1,0,0,1,1,1,0,1,.2,,,,,,,,,.97171402,,,,,,,5.75,,3.45,3.74,,,,,4.1258001,2.9101,61033,610.33002,6063,60.630001
1352,cat,claw,catclaw,1,13,1,7,3,4,1,yes,72.703705,69.333336,78.629631,0,19,1,13,1,Positive,Positive,Negative,.39635709,.47751993,.26842174,.35563472,.37443745,.49864697,1.1145061,1.0585402,.79486513,False,False,False,0,1,1,tc,9.81,75933,1945869,0,0,0,0,1,1,1,1,1,1,1,1,.38,,,,,,,,,.69410199,,,,,,6.9499998,4.79,,4.86,4.83,,,,,3.5294001,2.3501999,3952,39.52,316,3.1600001
13659,owl,claws,owlclaws,1,1,1,8,3,5,1,yes,64.699997,77.73333,77,1,1,1,0,0,Positive,Positive,Neutral,.39635709,.52080673,.33477542,.35563472,.19070572,.31139827,1.1145061,2.0783703,1.2728301,False,False,False,0,1,0,lc,8.44,14128,121915,0,0,0,0,1,1,1,1,1,0,0,1,.43,,,,,,,,,,,,,,,6.3699999,4.79,,4.93,,,,,,2.4579,2.3559999,1151,11.51,422,4.2199998
2776,fire,clay,fireclay,1,25,2,8,4,4,1,yes,51.346153,46.76923,71.384613,0,61,2,39,2,Positive,Positive,Positive,.39635709,.4405244,.52302742,.35563472,.3234598,.30374414,1.1145061,1.2253674,1.3049045,False,False,False,0,1,1,ec,12.4,327286,5493910,0,0,0,0,1,1,1,1,1,1,1,1,.14,,,,,,,,,.77197999,.83025098,.68272603,,,,4.1999998,5.5300002,,4.68,4.93,,,,,4.0409999,2.7874999,14104,141.03999,1599,15.99
5845,pipe,clay,pipeclay,1,6,1,8,4,4,1,yes,49.51852,59.074074,60.48148,0,7,2,6,2,Positive,Negative,Positive,.39635709,.27908072,.52302742,.35563472,.39732495,.30374414,1.1145061,.99756408,1.3049045,False,False,False,0,1,1,ec,12.4,327286,5493910,0,0,0,0,1,1,1,1,1,1,1,1,.1,,,,,,,,,.67473,,,,,,4.75,5.5300002,,4.88,4.93,,,,,2.9956,2.7874999,2522,25.219999,1599,15.99
4316,house,cleaning,housecleaning,1,45,1,13,5,8,1,yes,93.035713,89.571426,94.428574,0,45,1,29,1,Positive,Positive,Negative,.39635709,.42879042,.35032275,.35563472,.183713,.37213713,1.1145061,2.1574798,1.0650834,False,False,False,1,1,1,ec,12.4,327286,5493910,1,0,0,0,1,1,1,1,1,0,1,1,.2,.19,.13,1.2553,,,,,,.688793,.75513101,.754776,,,,7.3499999,,4.08,5,3.71,,,,2.547106647247766,4.4184999,3.0637,50926,509.26001,2441,24.41
6456,sales,clerk,salesclerk,1,14,1,10,5,5,1,yes,88.870964,91.709679,89.483871,0,14,1,7,1,Positive,Neutral,Negative,.39635709,.30132827,.29802513,.35563472,.33376354,.38598853,1.1145061,1.1875386,1.0268624,False,False,False,1,1,1,sc,11.1,116824,1700885,0,0,1,0,1,1,1,1,1,1,1,1,.47,.64,.58,,,,,940.23,787.07001,.83684599,.90821499,1.01038,8.199999999999999,10.2,,5.9499998,4.8000002,4.79,2.86,4.28,,5.2259998,3.875,,2.8122001,2.8189001,10414,104.14,1952,19.52
6457,sales,clerks,salesclerks,1,11,1,11,5,6,1,yes,88.099998,85.833336,87.5,1,14,1,7,0,Positive,Neutral,Positive,.39635709,.30132827,.39635709,.35563472,.33376354,.35563472,1.1145061,1.1875386,1.1145061,False,False,False,0,1,0,sc,11.1,116824,1700885,0,0,0,0,1,1,1,1,1,0,0,1,.19,.11,.18,,,,,,,,,,,,,5.9499998,4.8000002,,2.86,,,,,,2.8122001,1.9685,10414,104.14,625,6.25
5618,paper,clip,paperclip,1,14,1,9,5,4,1,yes,89.40741,80.925926,92.037041,0,15,1,10,1,Negative,Neutral,Negative,.19977818,.22979248,.15034179,.54412168,.26342377,.64490873,.36715719,.7583909,.30977747,False,False,False,1,1,1,rc,11.2,55437,877205,1,0,0,0,1,1,1,1,1,1,1,1,.65,.09,.16,.47710001,,,,,,.79830903,.70917702,.69816899,,,,5.4200001,5.2600002,4.96,4.93,4.37,,,,1.768955396864122,3.7219999,2.4639001,17363,173.63,464,4.6399999
5619,paper,clips,paperclips,1,4,1,10,5,5,1,yes,82.692307,71.692307,87.96154,1,15,1,10,0,Positive,Neutral,Negative,.39635709,.22979248,.24966013,.35563472,.26342377,.43758318,1.1145061,1.5046368,.90578687,False,False,False,0,1,0,rc,11.2,55437,877205,1,0,0,0,1,1,1,1,1,1,0,1,.41,,,.60210001,,,,,,.805143,,,,,,5.4200001,5.2600002,,4.93,4.3,,,,1.893894133472422,3.7219999,2.0492001,17363,173.63,291,2.9100001
3693,hair,cloth,haircloth,1,7,18,9,4,5,1,yes,68.827583,74.310349,86.068962,0,33,19,20,19,Positive,Negative,Negative,.39635709,.24701184,.25525585,.35563472,.56772423,.38869205,1.1145061,.69815075,1.0197201,False,False,False,1,1,1,rc,11.2,55437,877205,0,0,1,0,1,1,1,1,1,1,1,1,.12,.25,.08,,,,,870.66,691.38,.69313997,.61382198,.65872699,,,,6.0999999,6.0500002,4.39,4.97,4.9,,4.3439999,4.276,,3.8938999,2.4942,14453,144.53,1967,19.67
7786,table,cloth,tablecloth,1,11,10,10,5,5,1,yes,84.199997,76.650002,87.550003,0,13,19,8,19,Positive,Neutral,Negative,.39635709,.25113261,.25525585,.35563472,.36252451,.38869205,1.1145061,1.0933249,1.0197201,False,False,False,1,1,1,ec,12.4,327286,5493910,1,0,1,0,1,1,1,1,1,1,1,1,.11,.64,.22,1.6902,,,,703.41,714.59003,.75547397,.51009101,.54239303,235.7,269.1,5.3299999,5.6399999,6.0500002,4.85,4.9,4.9,,5.0310001,5.0320001,2.982030222172974,3.7314,2.4942,20200,202,1967,19.67
219,back,cloth,backcloth,1,15,3,9,4,5,1,yes,67.166664,65.833336,76.125,0,84,19,54,19,Positive,Positive,Negative,.39635709,.43440554,.25525585,.35563472,.37489992,.38869205,1.1145061,1.0572344,1.0197201,False,False,False,1,1,1,kc,4.55,123,786,0,1,0,0,1,0,1,1,1,1,1,1,.16,,,,73,.73000002,761,,,.80834198,.956429,.85254002,,,,4.8000002,6.0500002,4.44,4.33,4.9,,,,,5.0106001,2.4942,102327,1023.27,1967,19.67
2483,dust,cloth,dustcloth,1,10,6,9,4,5,1,yes,81.434784,80.782608,89.782608,0,11,19,7,19,Positive,Negative,Negative,.39635709,.26123422,.25525585,.35563472,.51496756,.38869205,1.1145061,.76967388,1.0197201,False,False,False,0,1,1,tc,9.81,75933,1945869,0,0,0,0,1,1,1,1,1,1,1,1,.1,.14,.11,,,,,,,.72165799,,,,,,3.8900001,6.0500002,,4.4,4.9,,,,,3.0853,2.4942,2805,28.049999,1967,19.67
5519,oil,cloth,oilcloth,1,3,11,8,3,5,1,yes,58.871796,61.923077,82.256409,0,18,19,12,19,Positive,Neutral,Negative,.39635709,.26583678,.25525585,.35563472,.26524279,.38869205,1.1145061,1.4943181,1.0197201,False,False,False,1,1,1,lc,8.44,14128,121915,1,1,1,0,1,1,1,1,1,1,1,1,.04,.09,.09,.301,17,.17,681.705882352941,913.5599999999999,827.07001,.86169499,.90954399,.63211799,4.6,15.3,,3.9000001,6.0500002,4.4,4.93,4.9,,3.9690001,4.3000002,1.592864137808441,3.3213999,2.4942,10277,102.77,1967,19.67
6430,sack,cloth,sackcloth,1,1,4,9,4,5,1,yes,60.114285,54.735294,73.058823,0,1,19,1,19,Positive,Negative,Negative,.39635709,.25531209,.25525585,.35563472,.53303421,.38869205,1.1145061,.7435866,1.0197201,False,False,False,1,1,1,kc,4.55,123,786,1,1,1,0,1,1,1,1,1,1,1,1,.23,.21,.26,.95420003,22,.22,795.5,961.65,966.35999,.731336,.75482202,.55813599,266.8,98.5,,5.1599998,6.0500002,4.65,4.84,4.9,,4.2259998,4.2670002,2.246076651583785,2.8195,2.4942,1064,10.64,1967,19.67
1032,broad,cloth,broadcloth,1,6,17,10,5,5,1,yes,43.857143,52.735294,73.735291,0,17,19,11,19,Positive,Negative,Negative,.39635709,.32649121,.25525585,.35563472,.39778143,.38869205,1.1145061,.99641931,1.0197201,False,False,False,1,1,1,dc,7.73,2213,44758,1,1,1,0,1,1,1,1,1,1,1,1,.14,.24,.13,.47710001,10,.1,747.7777777777781,913.59,822.09998,.86139101,.82870501,.534567,1.8,.8,,5.25,6.0500002,4.3,2.45,4.9,,3.3440001,3.839,1.768955396864122,2.8762,2.4942,5204,52.040001,1967,19.67
2248,dish,cloth,dishcloth,1,7,12,9,4,5,1,yes,88.903229,84.129036,90.967743,0,13,19,8,19,Positive,Positive,Negative,.39635709,.55725259,.25525585,.35563472,.17321965,.38869205,1.1145061,2.2881763,1.0197201,False,False,False,1,1,1,hc,6.35,378,2542,0,1,1,0,1,1,1,1,1,1,1,1,.1,,,,25,.25,690.888888888889,902.11,720.71997,.81629801,.78457803,.53390503,15.5,67.90000000000001,,5.6999998,6.0500002,4.93,4.9,4.9,,4.71,5.0970001,,2.7672,2.4942,1631,16.309999,1967,19.67
7935,terry,cloth,terrycloth,1,1,8,10,5,5,1,yes,30.142857,20.088236,74.264709,0,1,19,1,19,Positive,Positive,Negative,.39635709,.56624019,.25525585,.35563472,.21728912,.38869205,1.1145061,1.8241,1.0197201,False,False,False,1,1,1,yc,8.48,8177,57592,1,0,1,0,1,0,1,1,1,1,1,1,.05,-.01,.08,.77819997,,,,901.29,702.70001,.78821898,.836326,.617746,5.5,,,,6.0500002,4.55,3.62,4.9,,2.5810001,4.0999999,2.069985392528103,3.0508001,2.4942,2545,25.450001,1967,19.67
1471,cheese,cloth,cheesecloth,1,1,1,11,6,5,1,yes,43.295456,44.045456,73.954544,0,9,19,6,19,Positive,Neutral,Negative,.39635709,.41883346,.25525585,.35563472,.10917282,.38869205,1.1145061,3.6305473,1.0197201,False,False,False,1,1,1,ec,12.4,327286,5493910,1,1,1,0,1,1,1,1,1,1,1,1,.13,.25,.22,.47710001,15,.15000001,711.133333333333,1010.22,934.88,.83866602,.75354302,.59186298,50.2,14.4,,7.21,6.0500002,4.8,4.7,4.9,,3.7420001,3.5940001,1.768955396864122,3.2993,2.4942,2589,25.889999,1967,19.67
6436,saddle,cloth,saddlecloth,1,6,5,11,6,5,1,yes,60.439999,73.800003,75.199997,0,6,19,5,19,Positive,Negative,Negative,.39635709,.31564489,.25525585,.35563472,.48807266,.38869205,1.1145061,.81208622,1.0197201,False,False,False,0,1,1,ec,12.4,327286,5493910,0,0,0,0,1,1,1,1,1,1,1,1,.03,,,,,,,,,.79902297,.63757998,.731736,,,,5.0500002,6.0500002,4.16,4.85,4.9,,,,,2.6020999,2.4942,747,7.4699998,1967,19.67
1396,cere,cloth,cerecloth,1,3,15,9,4,5,1,yes,31.766666,34.466667,77.033333,0,1,19,1,19,Positive,Positive,Negative,.39635709,.39635709,.25525585,.35563472,.35563472,.38869205,1.1145061,1.1145061,1.0197201,False,False,False,0,0,1,ec,12.4,327286,5493910,0,0,0,0,0,0,1,0,1,1,1,1,,,,,,,,,,,,.83186901,,,,,6.0500002,3.56,,4.9,,,,,,2.4942,,,1967,19.67
6447,sail,cloth,sailcloth,1,7,9,9,4,5,1,yes,58.685715,65.588234,70,0,8,19,6,19,Positive,Positive,Negative,.39635709,.50096208,.25525585,.35563472,.16056223,.38869205,1.1145061,2.4685574,1.0197201,False,False,False,1,1,1,lc,8.44,14128,121915,1,1,1,0,1,0,1,1,1,1,1,1,.05,.41,.18,.47710001,8,.079999998,778.090909090909,1009.33,824.23999,.798796,.71328998,.56040299,.9,2.5,,6.9499998,6.0500002,4.39,4.59,4.9,,3.938,3.806,1.768955396864122,2.8462999,2.4942,1587,15.87,1967,19.67
5342,neck,cloth,neckcloth,1,9,13,9,4,5,1,yes,65.96154,59.153847,71.692307,0,11,19,7,19,Positive,Negative,Negative,.39635709,.31829947,.25525585,.35563472,.4695816,.38869205,1.1145061,.84406435,1.0197201,False,False,False,0,1,1,kc,4.55,123,786,0,1,0,0,1,1,1,1,1,1,1,1,.12,.27,.05,,5,.050000001,724.5,,,.72820097,,,,,,5.71,6.0500002,,5,4.9,,,,,3.4823,2.4942,5634,56.34,1967,19.67
8392,wash,cloth,washcloth,1,1,14,9,4,5,1,yes,83.133331,82.166664,88.26667,0,20,19,12,19,Positive,Negative,Negative,.39635709,.25178656,.25525585,.35563472,.53941327,.38869205,1.1145061,.73479301,1.0197201,False,False,False,1,1,1,hc,6.35,378,2542,1,0,1,0,1,0,1,1,1,1,1,1,.26,.11,.01,1.301,,,,712.59,619.78003,.69501197,.50745702,.71897697,152.6,14.4,,5.9499998,6.0500002,4.93,4.35,4.9,,4.6560001,4.71,2.592864137808441,3.3176,2.4942,2495,24.950001,1967,19.67
8325,waist,cloth,waistcloth,1,4,2,10,5,5,1,yes,69.433334,68.466667,81.800003,0,7,19,4,19,Positive,Negative,Negative,.39635709,.22897741,.25525585,.35563472,.5233658,.38869205,1.1145061,.75732327,1.0197201,False,False,False,0,1,1,tc,9.81,75933,1945869,0,0,0,0,1,1,1,1,1,1,1,1,.34,,,,,,,,,.76584798,.886733,.77465099,,,,5.1100001,6.0500002,4.88,4.72,4.9,,,,,2.4200001,2.4942,1420,14.2,1967,19.67
991,breech,cloth,breechcloth,1,1,7,11,6,5,1,yes,44.729168,41.531914,77.595741,0,4,19,4,19,Positive,Positive,Negative,.39635709,.39635709,.25525585,.35563472,.35563472,.38869205,1.1145061,1.1145061,1.0197201,False,False,False,0,1,1,hc,6.35,378,2542,0,0,0,0,1,1,1,1,1,1,1,1,.2,.06,-.01,,,,,,,.86333197,,,,,,3.05,6.0500002,4.12,2.96,4.9,,,,,1.5563,2.4942,38,.38,1967,19.67
4241,horse,cloth,horsecloth,1,8,19,10,5,5,1,yes,58.954544,54.136364,79.909088,0,36,19,28,19,Positive,Neutral,Negative,.39635709,.31804091,.25525585,.35563472,.27403805,.38869205,1.1145061,1.4463578,1.0197201,False,False,False,0,1,1,ec,12.4,327286,5493910,0,0,0,0,1,1,1,1,1,1,1,1,.01,0,.04,,,,,,,.80060399,,,,,,6,6.0500002,4.19,5,4.9,,,,,3.6756001,2.4942,7761,77.610001,1967,19.67
4886,loin,cloth,loincloth,1,2,16,9,4,5,1,yes,56.216217,64.972977,80.24324,0,2,19,1,19,Positive,Positive,Negative,.39635709,.39635709,.25525585,.35563472,.35563472,.38869205,1.1145061,1.1145061,1.0197201,False,False,False,1,1,1,nc,12.2,237870,3494460,1,1,1,1,1,1,1,1,1,1,1,1,.21,.2,.2,1,20,.2,732.846153846154,869.29,900.64001,.58790201,.58950597,.522753,16.4,30.6,,,6.0500002,4.88,4.38,4.9,5.4699998,3.438,4.033,2.29183414214446,1.2788,2.4942,40,.40000001,1967,19.67
16261,under,clothes,underclothes,1,37,3,12,5,7,1,yes,,,,1,100,4,62,0,Positive,Positive,Positive,.39635709,.39635709,.420266,.35563472,.35563472,.27922091,1.1145061,1.1145061,1.4195107,False,False,False,1,1,1,rc,11.2,55437,877205,1,0,1,0,1,0,0,1,1,1,1,1,.27,.12,.22,.77819997,,,,769.16,689.69,.83227903,.72733498,.46915901,29.2,6.8,,,6.75,4.66,3.45,4.76,,,,2.069985392528103,4.1258001,3.7126,61033,610.33002,7325,73.25
468,bed,clothes,bedclothes,1,35,1,10,3,7,1,yes,79.800003,76.228569,80.485718,1,38,4,22,0,Positive,Positive,Positive,.39635709,.47556907,.420266,.35563472,.41009119,.27922091,1.1145061,.96650964,1.4195107,False,False,False,1,1,1,dc,7.73,2213,44758,1,1,1,0,1,1,1,1,1,1,1,1,.36,.66,.16,1,165,1.65,714.235294117647,950.13,743.40002,.57524198,.433442,.61002898,26.5,85.8,,7.2199998,6.75,4.63,5,4.76,,4.4060001,5.2670002,2.29183414214446,3.9797001,3.7126,15896,158.96001,7325,73.25
5415,night,clothes,nightclothes,1,12,4,12,5,7,1,yes,84.071426,81.535713,87.214287,1,31,4,20,0,Positive,Positive,Positive,.39635709,.67191643,.420266,.35563472,.18301605,.27922091,1.1145061,2.1656959,1.4195107,False,False,False,1,1,1,tc,9.81,75933,1945869,0,1,1,0,1,1,1,1,1,1,1,1,.25,.33,.37,,23,.23,702.03125,882.8099999999999,725.88,.709571,.61008,.49497601,5.5,13.6,,6.6999998,6.75,4.44,4.52,4.76,,4.5809999,4.3130002,,4.6451001,3.7126,36529,365.29001,7325,73.25
13537,over,clothes,overclothes,1,43,2,11,4,7,1,yes,,,,1,129,4,87,0,Positive,Positive,Positive,.39635709,.39635709,.420266,.35563472,.35563472,.27922091,1.1145061,1.1145061,1.4195107,False,False,False,0,1,1,rc,11.2,55437,877205,0,0,0,0,1,0,1,1,1,1,1,1,.37,,,,,,,,,.70453,,,,,,,6.75,,2.46,4.76,,,,,4.8291998,3.7126,132276,1322.76,7325,73.25
16262,under,clothing,underclothing,1,45,1,13,5,8,1,yes,,,,0,100,1,62,1,Positive,Positive,Negative,.39635709,.39635709,.29693803,.35563472,.35563472,.35379735,1.1145061,1.1145061,1.1202941,False,False,False,1,1,1,rc,11.2,55437,877205,1,0,1,0,1,0,0,1,1,1,1,1,.18,,,.301,,,,891.26,706.28003,.92963099,.78897703,.61879402,7.3,1.7,,,6.4000001,4.29,3.45,4.43,,,,1.592864137808441,4.1258001,2.7435,61033,610.33002,2183,21.83
8393,wash,cloths,washcloths,1,5,5,10,4,6,1,yes,92.678574,80.85714,89.14286,1,20,6,12,0,Positive,Negative,Negative,.39635709,.25178656,.182063,.35563472,.53941327,.42946067,1.1145061,.73479301,.92291826,False,False,False,0,1,0,hc,6.35,378,2542,1,0,0,0,1,0,1,1,0,0,0,1,.41,.19,.19,.60210001,,,,,,,,,,,,5.9499998,6.0500002,,4.35,,,,,1.893894133472422,3.3176,1.3617001,2495,24.950001,190,1.9
7787,table,cloths,tablecloths,1,4,1,11,5,6,1,yes,82.866669,84.482758,82.034485,1,13,6,8,0,Positive,Neutral,Negative,.39635709,.25113261,.182063,.35563472,.36252451,.42946067,1.1145061,1.0933249,.92291826,False,False,False,0,1,0,ec,12.4,327286,5493910,1,0,1,0,1,1,1,1,0,0,0,1,.17,.15,.19,1.5911,,,,718.83,725.15002,,,,87.7,94.2,5.3299999,5.6399999,6.0500002,,4.9,,,,,2.882898749170959,3.7314,1.3617001,20200,202,190,1.9
5520,oil,cloths,oilcloths,1,13,2,9,3,6,1,yes,67.791664,62.416668,75.166664,1,18,6,12,0,Positive,Neutral,Negative,.39635709,.26583678,.182063,.35563472,.26524279,.42946067,1.1145061,1.4943181,.92291826,False,False,False,0,1,0,lc,8.44,14128,121915,0,0,0,0,1,1,1,1,0,0,0,1,.07,,,,,,,,,,,,,,,3.9000001,6.0500002,,4.93,,,,,,3.3213999,1.3617001,10277,102.77,190,1.9
2249,dish,cloths,dishcloths,1,11,4,10,4,6,1,yes,83.409088,85.400002,94.199997,1,13,6,8,0,Positive,Positive,Negative,.39635709,.55725259,.182063,.35563472,.17321965,.42946067,1.1145061,2.2881763,.92291826,False,False,False,0,1,0,hc,6.35,378,2542,1,1,0,0,1,1,1,1,0,0,0,1,.26,.43,.21,.301,9,.090000004,708.172413793103,,,,,,21.9,24.6,,5.6999998,6.0500002,,4.9,,,,,1.592864137808441,2.7672,1.3617001,1631,16.309999,190,1.9
220,back,cloths,backcloths,1,63,3,10,4,6,1,yes,67.875,58.583332,73.958336,1,84,6,54,0,Positive,Positive,Negative,.39635709,.43440554,.182063,.35563472,.37489992,.42946067,1.1145061,1.0572344,.92291826,False,False,False,0,1,0,kc,4.55,123,786,0,1,0,0,1,0,1,1,0,0,0,1,.17,,,,4,.039999999,687.714285714286,,,,,,,,,4.8000002,6.0500002,,4.33,,,,,,5.0106001,1.3617001,102327,1023.27,190,1.9
4887,loin,cloths,loincloths,1,1,6,10,4,6,1,yes,68.666664,60.666668,79.714287,1,2,6,1,0,Positive,Positive,Negative,.39635709,.39635709,.182063,.35563472,.35563472,.42946067,1.1145061,1.1145061,.92291826,False,False,False,0,1,0,nc,12.2,237870,3494460,1,1,0,0,1,1,1,1,0,0,0,1,.05,,,.60210001,8,.079999998,725.25,,,,,,,,,,6.0500002,,4.38,,,,,1.893894133472422,1.2788,1.3617001,40,.40000001,190,1.9
7989,thunder,cloud,thundercloud,1,5,1,12,7,5,1,yes,83.846153,78.820511,86.794868,0,13,1,7,1,Positive,Positive,Positive,.39635709,.53785664,.51656079,.35563472,.16842443,.18003593,1.1145061,2.353323,2.2015443,False,False,False,1,1,1,rc,11.2,55437,877205,1,0,1,0,1,1,1,1,1,1,1,1,.6,.2,.09,.95420003,,,,969.97,759,.64565098,.64250398,.646761,8.199999999999999,11,,5.5999999,6.1999998,4.52,4.34,4.54,,4.9679999,4.8330002,2.246076651583785,2.8325,2.7781999,799,7.9899998,2190,21.9
7990,thunder,clouds,thunderclouds,1,11,1,13,7,6,1,yes,88,85.535713,89.39286,1,13,1,7,0,Positive,Positive,Neutral,.39635709,.53785664,.2693713,.35563472,.16842443,.28722495,1.1145061,2.353323,1.3799535,False,False,False,0,1,0,rc,11.2,55437,877205,1,0,0,0,1,1,1,1,1,0,0,1,.64,-.03,-.02,.301,,,,,,,,,,,,5.5999999,6.7600002,,4.34,,,,,1.592864137808441,2.8325,2.7093,799,7.9899998,1640,16.4
992,breech,clout,breechclout,1,4,1,11,6,5,1,yes,28.038462,40.653847,40.807693,0,4,1,4,1,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,1,1,hc,6.35,378,2542,0,0,0,0,1,1,1,1,1,0,1,1,.06,.16,.18,,,,,,,.99259299,.86420703,.85230702,,,,3.05,5.1999998,2.45,2.96,1.22,,,,,1.5563,1.6902,38,.38,212,2.1199999
